x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.41067999349651,0.41067999349651,0.41067999349651,0.116572397784359,0.133482991614118,0.142881824573625,0.106329105780161,0.41483058713136,-0.328302158218102,-0.474855412135952,0.438559562858786
-0.253915516686022,-0.253915516686022,-0.253915516686022,-0.0975618659548837,-0.102385966093992,-0.128586518330746,-0.100558991669713,-0.168921128026352,0.320013160388062,-0.3258039854695,-0.296279903683726
0.156442178825158,0.156442178825158,0.156442178825158,0.07116136359717,0.0158147769858417,0.0546199332620158,0.0835355121523391,-0.289006267970769,0.00505768268191886,-0.189616798172895,0.000705958385740724
0.461869023596193,0.461869023596193,0.461869023596193,-0.123732885745199,-0.14907313821406,-0.169375739280075,-0.142453633311781,0.382808285426546,0.0472209419282298,0.130763073874883,0.0595222492522746
0.355765765204556,0.355765765204556,0.355765765204556,0.162806243889511,0.272546621851689,0.162938266404882,0.154849413696559,-0.0206583029951334,-0.25794167316338,-0.180456582852784,-0.0231707873800913
-0.461213285681616,-0.461213285681616,-0.461213285681616,0.215824363544671,0.376706287401194,0.369939880273296,0.298820536575437,-0.520575769453959,-0.163755524735137,-0.498936058186593,-0.165870905727286
0.0569151397770847,0.0569151397770847,0.0569151397770847,-0.204482873633654,-0.331909938457604,-0.224929539984325,-0.262353470976656,0.269865712232728,-0.443241486150014,-0.183805878103742,0.223671118286863
-0.360871133303755,-0.360871133303755,-0.360871133303755,0.120037125494681,0.196429672085628,0.146516680483299,0.156194827360638,-0.0523571913409581,0.0807282038204589,-0.00654193108961831,-0.375206270124155
-0.284236450036209,-0.284236450036209,-0.284236450036209,0.0388196382066651,0.047173752028615,-0.0186822193309904,0.0213224671479719,0.279016063795861,-0.0836179400420948,0.368661073295741,0.0412950486993308
-0.109393336579316,-0.109393336579316,-0.109393336579316,-0.112282702578782,-0.154397828231093,-0.0728514292435219,-0.114936313144914,0.268483623446099,-0.190989524005063,-0.457460892464033,0.120599638843191
-0.167188348555118,-0.167188348555118,-0.167188348555118,-0.185747415665928,-0.385412446847503,-0.279895214638313,-0.290856750406025,0.285141682049017,-0.264308317403236,0.303389336626924,0.0347695967629865
0.275716638804646,0.275716638804646,0.275716638804646,-0.174677527648283,-0.29686490690134,-0.244710092913892,-0.202134904870964,-0.24489454688751,-0.149543679906138,-0.424737591453675,0.301704626597033
0.230641808929071,0.230641808929071,0.230641808929071,-0.177127698599781,-0.271188330577852,-0.275212744628033,-0.20959306198934,0.0544051296512518,-0.156575675121179,-0.303889554879372,0.12538002204823
-0.314702057278788,-0.314702057278788,-0.314702057278788,0.00276342334798202,0.0803776976999814,0.06198511328569,0.0749290432292589,0.2394058991442,0.409910438513372,-0.455284189956478,-0.221431125491102
-0.448204923023494,-0.448204923023494,-0.448204923023494,0.136895232619478,0.273057200101592,0.32459393307853,0.246114445239925,-0.212679007720922,0.434931658775075,0.127006811008074,-0.338574324979685
0.408834942039428,0.408834942039428,0.408834942039428,0.00968682493101619,0.0951774588719157,0.0640394663879126,0.0511583659113983,-0.0978691980637785,0.37883728759613,0.210656017197538,-0.0323746058423773
0.0263820835520603,0.0263820835520603,0.0263820835520603,-0.133128686164757,-0.299346359209168,-0.255040349764379,-0.249453708405405,-0.350622112853288,0.216594526038838,0.131834602619316,-0.0841373926355986
-0.116920826163099,-0.116920826163099,-0.116920826163099,0.100898201478775,0.157337641711454,0.101080827921362,0.138098367818905,0.147405404124693,0.320874213443532,0.0776183937114988,-0.174555734762456
-0.00276165842094056,-0.00276165842094056,-0.00276165842094056,0.078443133449551,0.226182518883042,0.182425621781503,0.191088484306849,0.0249539969145623,-0.456224449258565,0.14794575612243,0.169711441298678
-0.0548204621190653,-0.0548204621190653,-0.0548204621190653,0.016324125643539,0.0522336730292903,0.0503547555886962,0.0761224713507369,0.26714164367096,-0.159196876545955,-0.220409206884783,0.0537305003526534
-0.41646005834347,-0.41646005834347,-0.41646005834347,0.00997869174937799,0.0551534787487719,0.116178317503585,0.02996632996964,0.107365622471716,-0.100728407840086,0.406438684455871,-0.415808058356805
0.182695699945552,0.182695699945552,0.182695699945552,-0.169544938700524,-0.264766823685669,-0.264540049854758,-0.23232559691135,-0.0157869750450967,0.04982820035268,0.480206395880125,-0.11717417666125
0.152916803130455,0.152916803130455,0.152916803130455,0.0464409917737532,0.104830452672179,0.0925321517217518,0.0501729500733648,0.172636496822354,0.306847190858378,-0.191632413595431,-0.121054331858223
0.0633334694893279,0.0633334694893279,0.0633334694893279,0.0807988430383853,0.190915459159559,0.115847173515986,0.103069210699461,-0.311327979607346,0.297305402520766,-0.244617426629886,-0.0486006491261718
0.201587286291616,0.201587286291616,0.201587286291616,0.0991060751182237,0.178093063968826,0.21307360596895,0.206925077846385,0.296033790523631,0.0488691078620375,-0.398232206502021,0.38422223831629
-0.273514790383458,-0.273514790383458,-0.273514790383458,-0.182025206503168,-0.344527147487405,-0.358353852379105,-0.255884043212699,0.410374503752355,-0.470199168764016,-0.156434755691707,0.232626248451615
0.383795314198274,0.383795314198274,0.383795314198274,-0.174252501379839,-0.251600613241016,-0.242240976207228,-0.239207822085744,-0.240643427662772,-0.1312686454068,0.371118070519036,-0.275803648764097
-0.375598721084402,-0.375598721084402,-0.375598721084402,-0.0478358930322898,-0.0403064797408135,-0.04041160546216,0.02577414639771,0.231340646074279,0.0847944110133139,0.228627847984251,-0.196506945889981
-0.0356931957299895,-0.0356931957299895,-0.0356931957299895,0.221029758848903,0.322661412284073,0.28939423906678,0.33028026195805,-0.433518131118405,0.0924998758967104,0.140370277706868,-0.0259135814816523
0.377212943101578,0.377212943101578,0.377212943101578,0.0530913179294625,0.0836098449437655,0.0204446806122126,0.0684920611644423,-0.439590219738941,-0.247987641042904,-0.292420852205612,0.278153166299247
0.150801162382159,0.150801162382159,0.150801162382159,0.0998041976933478,0.232779760566685,0.166046722986054,0.164244388309846,0.383745998489141,0.0311680975760203,-0.0803083521542775,-0.0917721782952799
0.396697043884164,0.396697043884164,0.396697043884164,-0.229570733004467,-0.343600831533933,-0.27806044427011,-0.304441291707624,-0.465584759727052,0.228047723292806,0.277541998382763,-0.327673278444571
0.1884922280453,0.1884922280453,0.1884922280453,0.00564088049530576,-0.0144751900191286,-0.0316056477940205,-0.0803381766307167,0.166048017944334,0.291556566345778,0.484976803358688,-0.223693308133667
-0.0118727564102185,-0.0118727564102185,-0.0118727564102185,-0.156381829124618,-0.198948405421039,-0.197585119611255,-0.200355107507708,-0.44448770714482,-0.506904999515633,-0.101778619669122,0.0599083725429088
-0.0661876936778358,-0.0661876936778358,-0.0661876936778358,0.133390047597849,0.191647441943063,0.142694871540194,0.168155998298656,-0.2048166273637,0.190419197694379,0.206297626662908,-0.420803537028939
0.42554014326612,0.42554014326612,0.42554014326612,-0.032527764855099,-0.134546879517081,-0.103474780490307,-0.0744835967246928,-0.449813285418743,0.101211439465803,0.476242425115793,-0.311459246840927
0.273278168709561,0.273278168709561,0.273278168709561,-0.130132671666937,-0.205499652505141,-0.158479651723734,-0.208107854638218,-0.111523789746319,-0.26141068375049,0.170189372782169,0.307454309186434
-0.152062004403883,-0.152062004403883,-0.152062004403883,-0.2140402729978,-0.344929138525769,-0.248988140002845,-0.292689171163416,0.107439638069942,-0.149159885602609,-0.476533115927269,0.177634608127394
-0.255413158511451,-0.255413158511451,-0.255413158511451,0.188877431721725,0.346728341183563,0.335425839322925,0.366635808730995,0.412550777861828,0.269502016141253,-0.0345236487405436,-0.147257874811186
-0.0737834009540715,-0.0737834009540715,-0.0737834009540715,0.0917905780563599,0.165597011143619,0.178845221907411,0.123894239101357,-0.0715434462494432,0.397978010151744,-0.0433025094600239,-0.239660505883676
0.258490911270659,0.258490911270659,0.258490911270659,-0.0291404349003815,-0.113222251103191,-0.118816674641717,-0.0966875404643938,-0.0552369168794119,-0.336254296875131,0.148257724192397,0.172224509045146
-0.429863432432092,-0.429863432432092,-0.429863432432092,0.198788360779565,0.412593388840191,0.304417917021186,0.366017313562765,0.193192637137193,0.134759475154869,0.290725273279409,-0.245302138239164
0.0554042713215357,0.0554042713215357,0.0554042713215357,0.185252291807344,0.352134048699742,0.373834459503847,0.354591799969002,0.0930608050497738,0.377682689199091,-0.241670814419736,-0.290986650246813
-0.0798047227942524,-0.0798047227942524,-0.0798047227942524,-0.102170674681591,-0.245648654172224,-0.208944832568309,-0.200023548608851,0.0614657944656969,-0.151171635624232,0.269803226609005,0.20149904909788
0.240623966395328,0.240623966395328,0.240623966395328,0.127113488126085,0.263058409454666,0.271649558550866,0.21494892122878,0.174964130675981,-0.328834215439642,0.464476247590569,-0.161702643785209
-0.138584026308362,-0.138584026308362,-0.138584026308362,0.19363479355442,0.343936502313808,0.3395773709827,0.267313243594383,0.163000879845495,-0.0879682280753568,-0.0767439114843053,0.0859356931917113
0.519508710846454,0.519508710846454,0.519508710846454,-0.133862681852167,-0.209029591311872,-0.174262184434378,-0.162375169397698,-0.00375236347512353,0.414020881574259,0.153906783248278,-0.0104366803447387
-0.183078361044153,-0.183078361044153,-0.183078361044153,0.141553275007148,0.318085626229968,0.336359603869596,0.265603494252891,-0.201304268451475,-0.0444328211912698,0.337653102686412,-0.174463529592534
0.221152907923518,0.221152907923518,0.221152907923518,0.125198712821979,0.182926261033817,0.178548966870116,0.159537738459484,0.417705178626741,0.0568425082913868,0.392821344978584,-0.0981490202571472
-0.140302453731226,-0.140302453731226,-0.140302453731226,-0.22586238108673,-0.309831335489236,-0.347685063583152,-0.323543302509503,-0.154606298795221,-0.41179061600815,0.293257764396163,0.21164536279516
-0.0732268953211217,-0.0732268953211217,-0.0732268953211217,-0.0239183492180495,0.0548552690665288,0.0109447450625452,0.0937009870250217,-0.0641952964938756,0.120151863654955,0.150337797408212,-0.110148161481197
-0.0567670300715177,-0.0567670300715177,-0.0567670300715177,-0.173909612249036,-0.315811715247131,-0.251812754933608,-0.255392096049498,-0.52401206836031,0.221982171744851,-0.000885975393224436,0.0189888594728541
0.262671274276062,0.262671274276062,0.262671274276062,-0.0109154354313586,-0.0653142572493962,-0.104678755909417,-0.0137913658134237,0.0231884048585315,-0.0285646110598189,0.0760081092726274,0.302881383428562
-0.405852908178405,-0.405852908178405,-0.405852908178405,0.137557544060601,0.213639299155596,0.219198632816853,0.162133903781222,0.150064577850698,0.215411298827298,-0.213607458514267,-0.243594919626587
-0.063811090848309,-0.063811090848309,-0.063811090848309,-0.200295257733739,-0.323599826950561,-0.279046503130146,-0.334004382003097,0.328263048224033,0.212198943079261,0.318884040912876,-0.252186389022215
0.286694784250558,0.286694784250558,0.286694784250558,0.0370671890506074,-0.0118534468193069,-0.010196696075308,0.0647848499192605,-0.410115293031315,-0.498572444425994,0.0354085137603781,0.46073969873375
-0.134948815616789,-0.134948815616789,-0.134948815616789,0.117377214458933,0.207503669254654,0.13742287272178,0.145409559914363,0.116572737360086,-0.270089287321163,0.0808478532581056,0.112898398826966
-0.272906457536293,-0.272906457536293,-0.272906457536293,-0.196560850913706,-0.317897993481124,-0.297197491912013,-0.21422377472307,-0.32479267211667,0.282635784001557,-0.219957766935298,-0.0446843779013014
0.189533236950779,0.189533236950779,0.189533236950779,0.02055264231639,-0.000950269639074686,0.0235404321137418,-0.0189131630286238,0.102389682323515,-0.406785667891968,-0.169634203953492,0.445269722123188
-0.0819651497033659,-0.0819651497033659,-0.0819651497033659,-0.122404988239311,-0.329635700638302,-0.226587522496539,-0.238382700845622,-0.351888860829532,-0.114242511686344,-0.368886943895391,0.196080511990619
0.39763675997313,0.39763675997313,0.39763675997313,0.128785802200938,0.140010889700974,0.140971594552012,0.179986321450467,-0.129416511314693,0.0205895179007691,-0.49458623098938,0.0460649711412106
-0.468295753501296,-0.468295753501296,-0.468295753501296,0.108309337108062,0.26369433209694,0.21238908438463,0.193534147939128,0.190881263391458,0.176013202553339,-0.0927804642363249,0.00124241309794154
-0.345344641876632,-0.345344641876632,-0.345344641876632,-0.129060559724935,-0.271598685564892,-0.270414079615106,-0.289042671590111,0.160911738331032,-0.0745703087948206,-0.405253092006027,0.458295628327893
0.111262504266593,0.111262504266593,0.111262504266593,0.229174835802084,0.378722565874764,0.395720860157824,0.319260605790289,0.356279446791189,0.0470212997938741,0.292039702790398,0.029137573931749
0.187390718714406,0.187390718714406,0.187390718714406,0.226432651929343,0.347287942665519,0.348469281427317,0.285742372956434,-0.143413979667324,0.350999813890505,-0.0939605152976808,-0.32512020143522
0.010999600632461,0.010999600632461,0.010999600632461,0.0900876602940273,0.165524462283247,0.0870781435540154,0.0722472543231945,-0.549357298259151,-0.090954451308438,-0.476212695116949,0.188157502110907
-0.0863444304090356,-0.0863444304090356,-0.0863444304090356,0.104333253716821,0.211361913217363,0.208777896699919,0.149675212180531,-0.215344266343406,0.139998069377228,-0.298663545725982,-0.0301114995270608
0.226631910257165,0.226631910257165,0.226631910257165,-0.0745505682797479,-0.0725790411039008,-0.0862448660836201,-0.0582702653299522,0.261280847491101,0.1460442325545,-0.263342806056564,0.0110690981581517
-0.0584696716990755,-0.0584696716990755,-0.0584696716990755,0.104524496574703,0.200256113745752,0.138757709696922,0.186228898786424,0.288485779463435,-0.414516436549762,0.202637362473392,0.160991923190663
0.459477842130804,0.459477842130804,0.459477842130804,-0.125041877214413,-0.269951202965562,-0.231960598859617,-0.23221377386315,-0.210852001816501,0.2518276896196,0.383786647119014,-0.443807329384639
-0.14290595073192,-0.14290595073192,-0.14290595073192,-0.168052996127239,-0.25060121852842,-0.264381287462593,-0.254664106174187,0.373803948604539,-0.105282313952492,-0.315487085045616,0.504071676206409
-0.259892719535752,-0.259892719535752,-0.259892719535752,0.108906712177744,0.22798770012433,0.197238953548296,0.225276902144574,0.304187124649934,0.136229927290908,-0.357313218611443,0.247768806374786
0.178416505361283,0.178416505361283,0.178416505361283,-0.0597918448034152,-0.0723219699079172,-0.0275236483820728,-0.109263185224961,-0.105048417683637,0.373674882960155,-0.364320226257431,-0.201311350173101
-0.333287451926009,-0.333287451926009,-0.333287451926009,0.136094932453611,0.203632539611213,0.203763161977194,0.139993093790889,-0.290375144069029,0.413142852471053,-0.140217607261211,-0.0698815605013304
-0.462224632444061,-0.462224632444061,-0.462224632444061,0.0344119893564875,0.128420906974769,0.122031985393442,0.0304488214380462,-0.127020458225332,-0.313785848402961,0.350002211467561,-0.128500934620787
0.398970267507226,0.398970267507226,0.398970267507226,-0.121398134064789,-0.262077395945313,-0.24667969031434,-0.298844056648201,0.157877562276777,-0.184253726689722,0.457724277307819,-0.0845855226057695
-0.352189510395946,-0.352189510395946,-0.352189510395946,0.0798900473480705,0.239009913504596,0.158238037007309,0.16834317114208,-0.522378843208555,-0.0683296928031637,0.150590382153082,-0.197232043747573
-0.0899328375068311,-0.0899328375068311,-0.0899328375068311,-0.144184552885809,-0.298572183466213,-0.340401444675629,-0.23620632247046,0.234493091037466,0.142614710396961,-0.0582509236838706,0.158940868411953
-0.0831403480863929,-0.0831403480863929,-0.0831403480863929,0.00631305883280153,0.0943556160562719,0.104336761239238,0.0531940994663204,0.398682374362933,0.20383704859146,0.400616108615542,0.00281788073173084
0.279069108227669,0.279069108227669,0.279069108227669,-0.142715478896289,-0.24631975627742,-0.227025820097941,-0.166304981664443,-0.374820553522409,0.152980775279575,-0.131088996433267,0.145145144132511
0.0353507586639332,0.0353507586639332,0.0353507586639332,-0.172646427575992,-0.379415199705277,-0.283148501295785,-0.258707908579613,0.315830270773512,-0.350938415868604,0.134780753042234,0.490082713264698
-0.327725653241922,-0.327725653241922,-0.327725653241922,0.105375830119915,0.16006558592932,0.167034690443329,0.139319921950748,0.0799444751170936,-0.21049303853326,0.0928027962213915,-0.053952946083722
-0.00368951901600589,-0.00368951901600589,-0.00368951901600589,-0.0404421242557245,-0.045239682614948,-0.105444757118228,-0.0969528510116555,0.385191213499459,0.180335875846557,-0.298137190890685,0.102272760883407
-0.40925534887906,-0.40925534887906,-0.40925534887906,0.142232804519033,0.155363464223875,0.126070083393069,0.192780237980207,-0.430509209145648,-0.347092681141002,0.0886398766043137,-0.161545622862027
-0.0182513548727123,-0.0182513548727123,-0.0182513548727123,0.155756251868022,0.173103586377792,0.149872368537518,0.156258284668532,0.402894947766232,-0.125192946499985,0.431802698186502,0.187584707784488
-0.270603859650719,-0.270603859650719,-0.270603859650719,0.153853335534822,0.266082287149521,0.226691952013903,0.239601527648395,0.26874571152896,-0.125043835879191,0.143119893986474,-0.169899727417064
