"y","x1","x2"
1,0.236580453347415,0.358695934060961
1,0.791567798471078,0.0650301584973931
1,0.258684316882864,0.0678999016527086
0,0.985983831807971,0.565245026024058
0,0.756873743608594,0.682080904021859
1,0.979778247186914,0.19191388017498
1,0.218947839224711,0.265633150935173
0,0.948707183124498,0.944456800119951
1,0.149457946186885,0.519627724541351
0,0.600356970680878,0.741053771460429
1,0.946430751821026,0.221555915195495
0,0.688353356905282,0.639592468272895
0,0.505533723160625,0.626304842764512
0,0.372936244821176,0.540777656249702
1,0.335805038455874,0.240893550915644
1,0.0482513525057584,0.249753131065518
0,0.618947539012879,0.467743518063799
0,0.961447291774675,0.834495878312737
1,0.65496050962247,0.233920332044363
0,0.510291991522536,0.775136408861727
1,0.150098210666329,0.52161298529245
0,0.870447880355641,0.334221593569964
0,0.514441677834839,0.778463795781136
0,0.00864791357889771,0.237636850215495
1,0.0191947654820979,0.336727551883087
1,0.144511901540682,0.424504088936374
0,0.305031754774973,0.698118860134855
0,0.825656862696633,0.655371950240806
0,0.502344642300159,0.722021592548117
1,0.803572625853121,0.164075518492609
1,0.060639982111752,0.0506527097895741
0,0.927955136401579,0.57289007329382
0,0.808178551029414,0.114161107921973
1,0.0788133398164064,0.0157653305213898
0,0.600928281666711,0.777244851225987
1,0.714779880596325,0.266653259983286
0,0.513845653273165,0.680207535158843
0,0.720116504933685,0.222004988463596
0,0.749946269905195,0.974242655793205
1,0.0956405238248408,0.678786959964782
0,0.397825865074992,0.781628386583179
0,0.294465403072536,0.699263062560931
1,0.617253665579483,0.0104069700464606
0,0.974274127278477,0.503907080739737
0,0.618212037952617,0.73105920990929
0,0.521369193447754,0.329778022365645
0,0.902503795921803,0.820499145193025
0,0.637454432668164,0.8848311745096
0,0.864301132969558,0.855971956858411
1,0.251117740990594,0.453244409756735
1,0.21506908070296,0.470380427548662
0,0.609476044774055,0.515239797299728
1,0.383444635430351,0.163842575391755
0,0.755271044559777,0.883918509352952
1,0.379736242815852,0.200642741518095
0,0.794972063507885,0.634561200626194
1,0.905691135907546,0.044248882913962
1,0.984026173362508,0.371050266548991
0,0.587947973515838,0.603833058383316
0,0.00946405157446861,0.952625131234527
1,0.320792069192976,0.214857867686078
1,0.559456733288243,0.179294198518619
0,0.514917560154572,0.866971271811053
1,0.0897118621505797,0.465014905901626
0,0.683250573696569,0.226947431219742
0,0.709972049575299,0.906631511403248
0,0.800231554079801,0.972092877607793
0,0.944078414933756,0.958255039528012
0,0.186646137619391,0.547693319618702
0,0.278642282355577,0.984713871032
0,0.77426328882575,0.34852259978652
1,0.0334476146381348,0.376102789537981
0,0.671918140724301,0.420290064066648
1,0.812767121940851,0.282613152870908
1,0.663161238888279,0.0665199861396104
1,0.94447467266582,0.0798091543838382
0,0.87484406773001,0.432793884072453
0,0.697371197631583,0.988331131171435
1,0.185040891403332,0.112992915092036
1,0.097544310381636,0.220396761083975
0,0.807759990915656,0.220314542064443
0,0.52177763544023,0.648144459817559
0,0.693540676729754,0.509280550992116
0,0.216329589253291,0.727455941494554
0,0.629942871630192,0.315946960356086
0,0.147007877472788,0.846058486727998
1,0.959070459241048,0.506155970739201
0,0.990110446698964,0.682586211245507
0,0.496439307928085,0.944420926272869
1,0.919647643575445,0.0144097609445453
0,0.372130140895024,0.521082999184728
0,0.827057445887476,0.824639624450356
0,0.559042947832495,0.328050901181996
0,0.795671204570681,0.682761670090258
0,0.352021745173261,0.617740246234462
0,0.208527672803029,0.651835832977667
0,0.784780624322593,0.956225478556007
0,0.683051250642166,0.233512480743229
1,0.4320110140834,0.329684623982757
0,0.846433986909688,0.838069813558832
1,0.601943839108571,0.145030872663483
0,0.740660515381023,0.922774391947314
1,0.594902001088485,0.086894664214924
0,0.851559089729562,0.686066237976775
0,0.81390100880526,0.967651365092024
0,0.380423351423815,0.636544100241736
0,0.492308202432469,0.420515268808231
0,0.993377464590594,0.805139726726338
1,0.174089450156316,0.260387505404651
0,0.834280799608678,0.65711831767112
0,0.395815373631194,0.582548359874636
0,0.969056134112179,0.643207250861451
1,0.188206466846168,0.0252075572498143
1,0.749221669742838,0.0643561950419098
0,0.308469610055909,0.980846562655643
0,0.379058901453391,0.939405635464936
0,0.750765843084082,0.197084250394255
0,0.70420167548582,0.691420590039343
1,0.920593033544719,0.329829071415588
0,0.795277312630787,0.677555086789653
1,0.829076963244006,0.07273323321715
0,0.167547662509605,0.981085831765085
1,0.409959779353812,0.126066599506885
1,0.196252740686759,0.379174118395895
0,0.259400624316186,0.85329433879815
0,0.970416266936809,0.829545540269464
0,0.811643202090636,0.670871835900471
0,0.347595839528367,0.702909927582368
0,0.938345527742058,0.88457429013215
1,0.163386893924326,0.461939895059913
0,0.156809160253033,0.700292570982128
0,0.754063257249072,0.443514966173097
0,0.886050402885303,0.910126737784594
1,0.306764136301354,0.118399485712871
1,0.311081748455763,0.0557820803951472
0,0.984525189269334,0.707232726039365
0,0.00692923017777503,0.868494925554842
1,0.274320577736944,0.00491353264078498
0,0.798044214723632,0.758211122592911
0,0.24366971780546,0.781980697764084
0,0.458273462019861,0.493769181193784
0,0.588592323707417,0.615216108504683
1,0.892591778654605,0.356072042370215
1,0.123794907238334,0.465451851254329
1,0.513309016125277,0.298942817375064
1,0.66364022064954,0.0712751869577914
0,0.765542000066489,0.72244741441682
1,0.0926261742133647,0.139364391332492
0,0.0676445332355797,0.779821437317878
0,0.556098332395777,0.854912402806804
0,0.651318407151848,0.344443138688803
1,0.2959626885131,0.359303616220132
0,0.695504883071408,0.938542872667313
0,0.377669956535101,0.637053431244567
1,0.260961941210553,0.338591959327459
0,0.940158987417817,0.511271672323346
1,0.430889947805554,0.437167230295017
0,0.327064584475011,0.681910623563454
0,0.534908138215542,0.908054968109354
1,0.625941616715863,0.179007322760299
1,0.170421986840665,0.264343984425068
1,0.109316304326057,0.353524083737284
1,0.107278782641515,0.0303432478103787
1,0.0927417729981244,0.0349287367425859
1,0.534575529629365,0.0910357921384275
0,0.896389214554802,0.613556333817542
1,0.710026019020006,0.019703131634742
0,0.906454171985388,0.424802445340902
1,0.4366886082571,0.0802446138113737
0,0.46781889279373,0.507124812807888
0,0.598119512200356,0.535068187629804
0,0.306747881695628,0.742292825365439
0,0.572000849060714,0.6396591772791
0,0.479203154100105,0.621816464466974
0,0.6966169802472,0.858722650678828
0,0.735279849963263,0.952377575216815
0,0.516563641373068,0.622361741028726
0,0.98537135659717,0.74940372328274
1,0.917979258112609,0.114832899533212
0,0.472487925551832,0.390691196778789
0,0.380626652855426,0.917752818670124
0,0.938810367370024,0.441950281849131
1,0.944477043347433,0.0663809534162283
0,0.906824655132368,0.955569031881168
0,0.784377698553726,0.943587027490139
0,0.626331066479906,0.681307408027351
1,0.675643713446334,0.0550345394294709
0,0.937109754420817,0.719615645240992
1,0.534527150914073,0.327977450098842
0,0.336790025932714,0.747301062801853
0,0.790670773014426,0.940770487533882
1,0.123264571651816,0.21801865613088
0,0.959128322079778,0.742253028089181
0,0.0324919919949025,0.877651132876053
0,0.259689183905721,0.455315497936681
1,0.87643025140278,0.0247335089370608
0,0.845624469220638,0.268934336258098
0,0.0168539031874388,0.779103997396305
0,0.183640870498493,0.713626618264243
0,0.115842130733654,0.988082302967086
1,0.478414620505646,0.0170268702786416
0,0.949724883306772,0.316584119573236
0,0.825737690553069,0.254097234690562
0,0.81155870994553,0.459147955756634
0,0.915736930212006,0.533752648858353
0,0.700165269896388,0.643822896061465
0,0.0830385710578412,0.922606430016458
1,0.118076135171577,0.296175239607692
0,0.793649655301124,0.812226152513176
1,0.996043835300952,0.693782932590693
1,0.691035651834682,0.190925805829465
1,0.1473391817417,0.440162553219125
0,0.317847817903385,0.859789418522269
0,0.155978891532868,0.817066866206005
1,0.995253547793254,0.312560574617237
0,0.748227272881195,0.987520481459796
1,0.393039340153337,0.391918840585276
1,0.55139132309705,0.116019512759522
1,0.0294100516475737,0.0176133078057319
1,0.336302002426237,0.337782540358603
0,0.858379176352173,0.825459560379386
0,0.127088136039674,0.787637693807483
0,0.791494479170069,0.37562736379914
0,0.0978818924631923,0.690818652277812
0,0.019153465051204,0.60785318701528
0,0.276022419799119,0.547584232874215
0,0.411151906009763,0.857924789655954
1,0.066701827570796,0.356733903754503
0,0.796531564323232,0.305460980627686
0,0.506325243040919,0.603466904023662
1,0.518623818876222,0.326557204825804
0,0.705459951423109,0.603610685793683
1,0.831619082950056,0.248736310750246
0,0.0608964301645756,0.739153828239068
1,0.336835775757208,0.0150740412063897
0,0.802240962628275,0.620612496742979
0,0.283502535661682,0.862184265162796
0,0.814877144061029,0.486785697750747
1,0.215083113638684,0.487901404732838
1,0.555152839282528,0.0846043981146067
1,0.0155277014710009,0.398648820118979
0,0.0526883162092417,0.734986597904935
0,0.598657281836495,0.94737557740882
0,0.708290646551177,0.500855314079672
1,0.653440659865737,0.0358606290537864
0,0.577413968509063,0.61193953990005
1,0.678285533096641,0.110682334750891
1,0.209977886872366,0.158225152874365
1,0.23698010481894,0.157054371433333
1,0.456750267650932,0.2685441756621
1,0.340151326963678,0.283825336256996
0,0.400927686132491,0.796219746815041
0,0.431692220037803,0.454011352267116
0,0.955373060656711,0.46620278339833
1,0.222279071807861,0.580085569759831
0,0.365310793044046,0.331882870290428
0,0.882475363789126,0.756598578765988
1,0.527016459964216,0.114133440190926
0,0.585712720174342,0.936130024958402
1,0.257662137039006,0.153701404342428
0,0.868868994526565,0.537905182922259
1,0.312902956502512,0.165717076743022
0,0.672860158141702,0.610730790300295
0,0.6191126992926,0.436080819461495
0,0.403524145949632,0.747787479544058
0,0.40440014237538,0.885837927693501
1,0.962335983291268,0.138127882266417
0,0.314997619250789,0.526608124375343
0,0.0158707979135215,0.704779041232541
1,0.160646850243211,0.18876467901282
1,0.229256301885471,0.0526912629138678
0,0.389489761320874,0.49205369525589
0,0.849093164550141,0.643639049958438
0,0.736638838425279,0.628550397465006
0,0.674847262678668,0.478380159242079
1,0.107521296478808,0.176022853702307
0,0.0594087648205459,0.430225696414709
1,0.96116043953225,0.128940235357732
0,0.72969899745658,0.685360288945958
0,0.490553970215842,0.861311461776495
0,0.880958732450381,0.553017593221739
0,0.579228614922613,0.696458636783063
0,0.694336721906438,0.278228840557858
0,0.911040919367224,0.615303273778409
0,0.837856200058013,0.515527333831415
0,0.514388120500371,0.286834975704551
0,0.626582279102877,0.504436310613528
0,0.795195278013125,0.582050804048777
1,0.943813586141914,0.166720939567313
0,0.0443147490732372,0.890291053103283
0,0.753483006265014,0.497251803986728
0,0.684724036836997,0.333593247458339
0,0.622377251973376,0.954361757030711
0,0.993496000068262,0.908554851543158
0,0.635652735363692,0.307609744137153
1,0.655924289720133,0.222652046242729
0,0.727447244804353,0.301827264949679
0,0.585185402305797,0.891084996284917
0,0.575272629735991,0.61977572273463
0,0.0347072549629956,0.728757222881541
0,0.787022555246949,0.610118430107832
1,0.180952955270186,0.205384794389829
1,0.168327103368938,0.0939708249643445
0,0.480441838968545,0.480998242041096
0,0.242544390726835,0.809001414570957
0,0.34259635861963,0.567761522019282
0,0.717314888024703,0.661442090757191
1,0.870842307806015,0.110274176578969
1,0.254007079871371,0.0712747087236494
0,0.792596827959642,0.650745104532689
0,0.571483975974843,0.919141766848043
0,0.530456529930234,0.688169282395393
1,0.784546139882877,0.19652888411656
0,0.926991815213114,0.987426145235077
0,0.621685350779444,0.513772852020338
0,0.645842886064202,0.813860428053886
0,0.434393962146714,0.433069149032235
0,0.432149598607793,0.787835251772776
1,0.975111786276102,0.0161139997653663
0,0.307758915238082,0.973532012430951
1,0.457167949760333,0.16275193518959
0,0.706614809343591,0.653301725862548
0,0.811030849115923,0.347551589133218
0,0.306714098202065,0.73647691658698
0,0.678055548341945,0.410518096061423
0,0.784299286780879,0.540856242645532
0,0.860161478165537,0.729455403750762
0,0.618273460771888,0.843802891904488
1,0.18852812750265,0.372843131888658
0,0.904939952772111,0.887755617266521
1,0.0320967787411064,0.0240523803513497
0,0.787690593162552,0.691768922610208
1,0.854399997042492,0.163017561659217
1,0.802576564019546,0.18155158450827
1,0.167995949508622,0.0969806304201484
1,0.328677487326786,0.014002782991156
1,0.199364817002788,0.180952196009457
0,0.327518837992102,0.669504492776468
1,0.38060935633257,0.307655489305034
1,0.505307787330821,0.151642392389476
1,0.126005230238661,0.262778775766492
0,0.075480445753783,0.762101288884878
0,0.474384241271764,0.119677982293069
0,0.264589545549825,0.848088236991316
1,0.230746073182672,0.328886793227866
0,0.596199386520311,0.284124322002754
1,0.158925578929484,0.0524973254650831
1,0.855054837884381,0.332141069928184
0,0.237453795736656,0.560131955193356
0,0.797111698659137,0.842627997742966
1,0.0784855918027461,0.168809697264805
0,0.541896132519469,0.885617222171277
1,0.716944619547576,0.173327489057556
0,0.0407793361227959,0.932696975534782
0,0.0256004477851093,0.741382884792984
0,0.740616431226954,0.43778066826053
0,0.770149066345766,0.770104722352698
1,0.538678189739585,0.174628736684099
1,0.388136441353709,0.33854649704881
0,0.469417703105137,0.637782827252522
1,0.122486484702677,0.338943354785442
0,0.839389205910265,0.0991886125411838
0,0.267370534362271,0.710651383269578
1,0.195101094432175,0.392610009992495
1,0.251300157513469,0.549855770543218
0,0.389132907614112,0.562344019999728
0,0.843599605374038,0.27923102513887
1,0.980597431305796,0.18893901235424
1,0.306319694267586,0.0932373383548111
1,0.270416778046638,0.451489968691021
0,0.622937597101554,0.847016339423135
0,0.623851801268756,0.196206194814295
0,0.0557902187574655,0.645613418193534
1,0.745467210188508,0.157273037359118
0,0.310838361736387,0.87609424511902
1,0.0425164320040494,0.180370930116624
0,0.567302543437108,0.606892295414582
1,0.0163957828190178,0.0188439234625548
0,0.875865294365212,0.352485994342715
0,0.527483543846756,0.444074355531484
0,0.109456356149167,0.591856301529333
0,0.807254032464698,0.903137400979176
0,0.809077243786305,0.619167716242373
0,0.0110093762632459,0.488285235129297
0,0.683407300617546,0.821573979686946
1,0.440307244192809,0.0126555315218866
0,0.903085103491321,0.914158091181889
0,0.394048804650083,0.707133576739579
0,0.00425428664311767,0.565088813425973
0,0.963379979133606,0.79696856951341
0,0.966935242526233,0.559059550287202
0,0.749293461674824,0.309390357928351
1,0.400041389511898,0.338745809625834
1,0.417106579756364,0.273910872172564
0,0.82261652010493,0.234501083381474
1,0.504859991604462,0.304256289964542
0,0.696256957948208,0.490748955868185
0,0.937499546911567,0.498032276285812
1,0.255971452686936,0.172921878052875
0,0.530804303707555,0.461304465308785
1,0.0919022369198501,0.338400775101036
0,0.531259984709322,0.490412187296897
0,0.924414787208661,0.516819919459522
1,0.217912966385484,0.44931572698988
0,0.861086132470518,0.663542978465557
0,0.566141734831035,0.447537380503491
0,0.397481057560071,0.510399710386992
0,0.60462028440088,0.674992829328403
0,0.376377936685458,0.411267605843022
1,0.813476585317403,0.0798122095875442
0,0.292288981378078,0.766722291242331
0,0.31993221421726,0.583529359428212
0,0.416995086008683,0.917939353035763
0,0.775886608287692,0.774075514404103
0,0.640512089943513,0.931512962095439
0,0.260522193042561,0.555029771989211
0,0.312682894058526,0.645992184290662
0,0.734890524065122,0.563433430856094
0,0.775660407263786,0.405857121571898
0,0.598060509888455,0.59034607745707
0,0.11660695867613,0.91259486367926
1,0.241939978208393,0.12245863606222
0,0.264346989803016,0.447705480270088
0,0.285220686811954,0.803629886358976
0,0.533822055673227,0.941212776815519
1,0.396894367877394,0.404352937592193
0,0.644140841905028,0.355848527746275
1,0.143690390745178,0.0219002272933722
0,0.866265390766785,0.741908500203863
0,0.457644926151261,0.409943435806781
1,0.899523399537429,0.0234576056245714
0,0.779677274171263,0.588687422918156
0,0.81554674799554,0.267567108152434
1,0.996996541507542,0.230614412808791
0,0.589799703098834,0.534331359667704
0,0.466554151382297,0.198578180978075
0,0.33098752098158,0.861486570443958
0,0.706630483036861,0.455626248614863
0,0.757379120215774,0.223992579150945
0,0.774233336793259,0.377671639202163
1,0.871262219967321,0.133847689023241
